81507,FP,ST. CLEMENTS FOOD PANTRY,(212) 246-7277,423 WEST 46TH STREET  9TH/10AVE,NY,10036,FRI/SAT,2-6PM/8-11:30AM
80752,SK,ST. IGNATIUS EPISCOPAL CHURCH,(212) 580-3326,552 WEST END AVE,NY,10024,MON/SAT,6:45-7:15PM/3:45-4:15PM
80754,SK,ST. JAMES CHURCH-COMMUNITY KITCHEN,212-774-4200,865 MADISON AVENUE,NY,10021,TUE/FRI,12-1PM/6:30-7:30PM
80757,FP,ST. JOHN'S BREAD OF LIFE,(212) 564-9070,213 WEST 30TH STREET,NY,10001,"WED (2,4)",11AM-1PM
80764,FP,ST. MARK THE EVANGELIST CHURCH,(212) 281-4931,65 WEST 138TH STREET,NY,10037,"SAT(1,2,3,4)",10AM-12PM
85116,SK,ST. MICHAEL'S CHURCH,212-222-2700,225 WEST 99TH STREET,NY,10025,SAT,10-11:30AM
80781,FP,ST. PAUL'S HOUSE INC.,(212) 265-5433,335 WEST 51ST STREET,NY,10019,TUE,9:30-10:30AM
80782,SK,ST. PAUL'S HOUSE INC.,(212) 265-5433,335 WEST 51ST STREET,NY,10019,"MON,WED,FRI",8-:8:30AM
80577,FP,ST. PETER'S FOOD PANTRY,(212) 929-2390,346 WEST 20TH ST. NR. 9TH AVE,NY,10011,SAT,10:30-11:30AM
80800,SK,TEMPLE SHAARAY TEFILA,(212) 535-8008,250 EAST 79TH STREET,NY,10075,WED,11:15AM-12PM
87046,FP,THE CRW COMMUNITY FOOD PANTRY,646-395-4414,25-29 AVENUE D,NY,10009,"TUE, WED",4-5:45PM
ID,TYPE,PROGRAM,ORG PHONE,DISTADD,STBO,DISTZIP,DAYS,HOURS
82997,FP,THE DOOR'S FOOD & NUTRITION PROGRAM,212-941-9090,555 BROOME STREET,NY,10013,MON-FRI,4:30-5:30PM
84309,SK,THE DOOR'S FOOD & NUTRITION PROGRAM,212-941-9090,555 BROOME STREET,NY,10013,MON-FRI,4:30-5:30PM
85649,FP,THE LOWER EASTSIDE GIRLS CLUB,212-982-1633,402 EAST 8TH STREET,NY,10009,WED,9AM-2:30PM
81917,FP,THE RED DOOR PLACE,212-243-5470,201 WEST 13TH STREET,NY,10011,TUE,2-4:50PM
85261,SK,THE RED DOOR PLACE,212-243-5470,201 WEST 13TH STREET,NY,10011,SAT,12-2PM
80721,FP,THE SALVATION ARMY MANHATTAN CITADEL,(212) 860-3200,175 EAST 125TH STREET,NY,10035,MON-FRI,9AM-3PM
81297,SK,THE SALVATION ARMY NEW YORK TEMPLE,212-337-7469,120 WEST 14TH STREET,NY,10011,MON-THU,12-1PM
80720,FP,THE SALVATION ARMY NEW YORK TEMPLE CORPS,212-337-7467,120 WEST 14TH STREET,NY,10011,MON-FRI,9:30-11:30AM
84540,FP,THE URBAN OUTREACH CENTER OF NYC,(212) 288-6743,1745 1ST AVENUE,NY,10128,TUE,5:30-6:30PM
81622,SK,THE URBAN OUTREACH CENTER OF NYC,212-288-6743,1745 1ST AVENUE,NY,10128,"WED, FRI",9AM - 1PM
80813,FP,"TRINITY'S SERVICES AND FOOD FOR THE HOMELESS, INC.",(212) 228-5254,602 EAST 9TH STREET,NY,10009,MON-THUR,12:30-1:30PM
80814,SK,"TRINITY'S SERVICES AND FOOD FOR THE HOMELESS, INC.",(212) 228-5254,602 EAST 9TH STREET,NY,10009,MON-FRI,11AM-12PM
85666,FP,UA3 COMMUNITY FIRST FOOD PANTRY,NONE PROVIDED,384 GRAND STREET,NY,10002,"MON,THUR",10AM - 2PM
80832,SK,"UNIVERSITY COMMUNITY SOCIAL SERVICES, INC",347-850-2230,137 EAST 2ND STREET,NY,10009,SAT,9-10AM&1-2:30PM
81309,FP,UPPER MANHATTAN MENTAL HEALTH CENTER,(212) 694-9200,1727 AMSTERDAM AVE @ 145TH,NY,10031,"TUE,WED,THUR",11AM-2PM
85481,FP,VISION URBANA,646-626-9748,66 ESSEX STREET,NY,10002,MON,9-11AM
85319,FP,"WEST HARLEM GROUP ASSISTANCE, INC",212-832-1399,625 LENOX AVE,NY,10030,MON-THUR,10AM-2PM
80846,FP,WESTSIDE CAMPAIGN AGAINST HUNGER,(212) 362-3662,263 W. 86th St.@ WEST END AVE.,NY,10024,TUE-FRI,9AM-1PM
84349,FP,"WORLDWIDE MISSIONARY MOVEMENT/CENTRO EVANGELISTICO MMM, INC",212-567-5620,148 POST AVENUE,NY,10034,SAT,10AM-12PM
80750,SK,XAVIER MISSION INC,(212) 627-2100,55 WEST 15TH STREET,NY,10011,SUN,12:45-3PM
85596,FP,ZEINA LORRAINE INC,646-355-3880,203 WEST 133RD STREET,NY,10030,"TUE,THUR",11AM-2PM
85706,FP,MANHATTAN DOWNTOWN MULTI-CULTURAL FOOD PANTRY,347-248-9726,160 ALLEN STREET - SUITE #20,NY,10002,THUR (1st),8:30-10:30AM
83629,FP,AGAPE CHRISTIAN CENTER,718-635-0674,59-02 SUMMERFIELD ST. RIDGEWOOD,QN,11385,SAT,10-11:30AM
84884,FPHA,AIDS CENTER OF QUEENS COUNTY,718-472-9400,62-07 WOODSIDE AVENUE - LOBBY,QN,11377,TUE,8-10AM
80929,FPHA,AIDS CENTER OF QUEENS COUNTY,(718) 896-2500,161-21 JAMAICA AVE - 6TH FLOOR,QN,11432,THUR,8:30-9:30AM
81733,FPHA,AIDS CENTER OF QUEENS COUNTY (ACQC),(718) 868-8645,1600 CENTRAL AVENUE - 3RD FLOOR (FAR ROCKAWAY),QN,11691,FRI,9:30-10:30AM
85698,FP,ALL MY CHILDREN,718-825-2566,175-44 MAYFIELD ROAD,QN,11432,TUE,11AM-1PM
80866,FP,ALLEN OUTREACH MINISTRY FEEDING PROGRAM,(718) 526-3510,110-31 MERRICK BLVD,QN,11433,MON/THUR,3-5PM/11AM-1PM
82033,FP,BERACA SEVENTH DAY ADVENTIST CHURCH,(718) 740-1916,91-19 191 STREET,QN,11423,WED,9:30AM-12PM
83294,FP,BETHANY BAPTIST CHURCH OF JAMAICA,(718) 659-6099,157-11 111TH AVE,QN,11433,"TUE,WED",11AM-2PM
83697,FP,BETHANY PANTRY,917-533-1679,48-08 91ST PLACE (ELMHURST),QN,11373,SAT,9-10AM
84081,FP,BETHEL AME CHURCH/BETHEL ARVERNE COMM.,516-503-9715,215 BEACH 77TH STREET,QN,11692,THUR,11AM-1PM
ID,TYPE,PROGRAM,ORG PHONE,DISTADD,STBO,DISTZIP,DAYS,HOURS
81243,FP,BETHEL GOSPEL TABERNACLE CHURCH,718-291-2676,110-25 GUY R. BREWER BLVD.,QN,11433,WED,9:30-11AM
81148,SK,BETHEL GOSPEL TABERNACLE CHURCH,718-291-2676,110-25 GUY R. BREWER BLVD.,QN,11433,"TUE,FRI",12-2PM
84140,FP,BLANCHE MEMORIAL CHURCH,(718) 658-2458,109-74 SUTPHIN BLVD,QN,11435,TUE,9-10AM
85769,FP,BRIGADA DE ESPERANZA INC,718-530-8638,89-07 ASTORIA BLVD,QN,11369,SAT,12-3PM
84504,FP,BVM/ST. MARY'S CHURCH WINFIELD,718-672-4848,70-31 48TH AVE (WOODSIDE),QN,11377,THUR,9:30AM-12PM
84936,FP,CALVARY'S MISSION,NONE PROVIDED,97-25 LEFFERTS BLVD (SO. RICHMOND HILL),QN,11419,SAT,9-10AM
87007,FP,CENTER OF HOPE INTERNATIONAL,(718) 784-4673,38-49 12TH STREET (L.I.C.),QN,11101,"TUE, THUR/WED",12-3PM/11AM-2PM
85467,FPK,CHAZAQ,718-285-9132,141-47 72ND AVENUE (FLUSHING),QN,11367,TUE,2:30-5PM
85157,FP,"CHRIST APOSTOLIC CHURCH OF AMERICA, INC",718-658-8981,108-02 SUTPHIN BLVD,QN,11435,SAT,9AM-1PM
85332,FP,CHRIST CHURCH INTERNATIONAL JOSEPH'S HOUSE,718-276-2799,122-20 MERRILL STREET,QN,11434,"SAT (2,4)",10AM-12PM
85350,FPM,CITY HARVEST - ASTORIA MOBILE MARKET,646-412-0725,7-1 ASTORIA BLVD,QN,11102,"THUR(3),SAT(1)",9:30-11:30AM
85354,FPM,CITY HARVEST MOBILE MARKET - QUEENSBRIDGE HOUSES,646-412-0740,10-25 41ST AVENUE,QN,11101,"WED(1), SAT(3)",9:30-11:30AM
85313,FP,COMMUNITY ALLIANCE INITIATIVE,718-305-4888,60-85 MYRTLE AVENUE,QN,11385,FRI(1),10AM -12PM
85726,FP,COMMUNITY CHURCH OF CHRIST FOOD PANTRY,718-523-2612,167-04 108TH AVENUE,QN,11433,WED,1-3PM
80888,FP,CORONA SEVENTH DAY ADVENTIST CHURCH,(718) 429-7050,35-30 103RD STREET,QN,11368,MON,9-11:30AM
80889,SK,CORONA SEVENTH DAY ADVENTIST CHURCH,718-651-4534,35-30 103RD STREET,QN,11368,SUN,12-2PM
80891,FP,CORPUS CHRISTI FOOD PANTRY,718-721-2774,31-30 61ST STREET,QN,11377,WED,9-10:30AM
83351,FP,DELIVERANCE TEMPLE CHURCH OF JESUS CHRIST,(718) 529-1993,134-10 ROCKAWAY BLVD SO. OZONE PARK,QN,11420,TUE,5:30-6:30PM
85444,FP,DIVINE FOOD PANTRY,516-415-1192,215-31 99TH AVENUE (QUEEN VILLAGE),QN,11429,"FRI (1,3)",4-6:30PM
80893,FP,ELMCOR YOUTH & ADULT ACTIVITIES #2,(718) 651-0096,33-16 108TH STREET,QN,11368,WED,9AM-2PM
81741,FPK,ESTHER GRUNBLATT-CENTRAL QUEENS Y,718-704-8160,67-09 108TH STREET,QN,11375,"M,W/TU,TH/SUN",9A-2P&3:30-6:30P/9A-2P/10A-1:30P
85483,FP,EVANGEL FOOD PANTRY,718-361-5454,39-21 CRESCENT STREET (LIC),QN,11101,TUE-FRI/SAT,9AM-3PM/9-12PM
84315,FP,EVANGELICAL CHURCH CHRIST IS THE LIGHT,718-592-2701,89-16 48TH AVENUE (ELMHURST),QN,11373,FRI,9-11AM
85745,FP,FAITH ASSEMBLY COMMUNITY OUTREACH,718-849-5277,120-13 101ST AVENUE (SOUTH RICHMOND HILL),QN,11419,SAT (4),10AM-12PM
83623,SK,FIRST BAPTIST CHURCH,(718) 446-0200,100-10 ASTORIA BLVD (EAST ELMHURST),QN,11369,WED,12-1:45PM
85321,FP,FIRST BAPTIST CHURCH OF CORONA,718-446-0200,100-10 ASTORIA BLVD (EAST ELMHURST),QN,11369,SAT,12-3PM
81110,FP,"FIRST CHURCH OF GOD IN CHRIST, INC.",(718) 712-4831,187-10 BAISLEY BLVD,QN,11412,WED,12-3PM
81453,FP,FIRST PRESBYTERIAN CHURCH OF JAMAICA,(718) 526-4775,89-60 164TH STREET,QN,11432,"TUE(1,2,3,4)/SAT(4)",10AM-12PM/9-11AM
81450,SK,FIRST PRESBYTERIAN CHURCH OF JAMAICA,(718) 526-4775,89-60 164TH STREET,QN,11432,WED,5:30-6:30PM
ID,TYPE,PROGRAM,ORG PHONE,DISTADD,STBO,DISTZIP,DAYS,HOURS
84182,FP,FIRST PRESBYTERIAN RUSSELL SAGE MEMORIAL CHURCH OF FAR ROCKA,(718) 327-2440,896 CENTRAL AVENUE (FAR ROCKAWAY),QN,11691,SAT,9-10:30AM
80904,FP,FIRST UNITED METHODIST CHURCH OF JAMAICA,(718) 739-2269,162-10 HIGHLAND AVENUE,QN,11432,MON,8:30-9:30AM
84607,FP,FLUSHING JEWISH COMMUNITY COUNCIL,718-463-8937,171-39 NORTHERN BLVD (FLUSHING),QN,11358,TUE(3),9-10:30AM
85581,FP,FOOD SHARING WITH OUR NEIGHBORS PROGRAMS,718-939-8599,3824 149TH STREET (FLUSHING),QN,11354,THUR,10AM-12PM
87233,FP,FOREST HILLS SENIORS CENTER,929-349-9740,108-25 62ND DRIVE,QN,11375,THUR,8:30-10:30AM
85800,FP,FRESH ANOINTING INTERNATIONAL CHARITIES (FAIC),917-665-0240,182-10 LIBERTY AVENUE,QN,11412,THUR(3),11AM-2PM
84471,FP,GOSPEL ASSEMBLY - QUEENS,718-454-0192,109-14 FARMERS BLVD,QN,11412,WED-SAT,10AM -12PM
80917,FP,HOLLIS AVENUE CONGREGATIONAL CHURCH,(718) 468-1498,"211-04 HOLLIS AVE., QUEENS VILLAGE",QN,11429,TUE,8-11AM
85384,FP,HOLLIS COMMUNITY CHRISTIAN CENTER,347-626-7996,191-22 JAMAICA AVENUE,QN,11423,SAT,10AM-12PM
80920,FP,HOLY CHILD JESUS FOOD PANTRY,718-847-1860,112-06 86TH AVENUE (RICHMOND HILL),QN,11418,"MON, THUR",10AM-12PM
82077,FP,"HOLY TEMPLE CHURCH, INC",718-276-2900,136-25 SPRINGFIELD BLVD,QN,11413,SAT,11AM-12PM
85129,FP,HOPE RESTORATION MINISTRIES,718-217-4799,101-01 SPRINGFIELD BLVD (QUEENS VILLAGE),QN,11429,SAT (LAST),2-4PM
84960,FP,HOUR CHILDREN COMMUNITY OUTREACH,718-482-8226,36-49 11TH STREET (LIC),QN,11106,"MON,THUR/TUE",2-4PM/10:30AM-12:30PM
85457,FPH,ICNA FLUSHING FOOD PANTRY,929-329-7986,140-32 CHERRY AVENUE,QN,11355,WED,12-2PM
85167,FPH,ICNA RELIEF USA,718-658-7028,8791 144TH STREET,QN,11435,THUR,11AM-1PM
84174,FP,IGLESIA ALIANZA MISIONERA EBENEZER,(718) 729-1944,43-02 38TH STREET (L.I.C.),QN,11101,SAT,8AM-1PM
85604,FP,IGLESIA CRISTIANA EVANGELICA,347-938-9368,3435 96TH STREET (CORONA),QN,11368,SAT,11AM-12PM
84762,FP,"IN THE BEGINNING OUTREACH, INC",516-303-5202,189-13 LIBERTY AVENUE (ST. ALBANS),QN,11412,WED,12:30-2PM
82743,FP,J.U.S.T.I.C.E. ORGANIZATION/JESUS IS JUSTICE MISSION INC.,718-772-7951,223 BEACH 28TH STREET (FAR ROCKAWAY),QN,11691,WED,12-2PM
85122,FP,JAMAICA HISPANIC SEVENTH DAY ADVENTIST CHURCH,718-736-5291,88-28 161 STREET,QN,11432,SUN,8-9AM
85264,FP,JAMAICA QUEENS WESLEYAN CHURCH PANTRY,718-712-0335,134-49 228TH STREET (LAURELTON),QN,11413,SAT,12-1:30PM
83296,FP,JAMAICA SEVENTH DAY ADVENTIST CHURCH,(718) 658-9784,88-28 163 STREET,QN,11432,SUN,9:30-11:30AM
85323,FP,JESUS IS THE ANSWER - J.I.T.A. COMMUNITY OUTREACH,718-908-6303,205-11 JAMAICA AVENUE,QN,11423,SAT,1-3PM
80903,FPK,JEWISH COMMUNITY COUNCIL OF THE ROCKAWAY PENINSULA,(718) 327-6060,1525 CENTRAL AVE,QN,11691,"TUE,THUR",9:30AM - 1:30PM
84205,FPK,KEHILAT SEPHARDIM OF AHAVAT ACHIM,718-591-9574,150-62 78TH ROAD (FLUSHING),QN,11367,"M,W/TUE,THU/SUN",10A-2P/11A-1P/10A-4P
83412,FP,LEBANON SEVENTH DAY ADVENTIST CHURCH,718-525-4630,131-72 223RD STREET,QN,11413,THUR,5-7PM
82104,FP,LEVITICUS CHURCH,(718) 322-1095,114-12 VAN WYCK EXPRESSWAY,QN,11420,WED/SAT,1-2PM/12-1PM
83999,FP,LINDEN SEVENTH DAY ADVENTIST CHURCH COMMUNITY SERVICES,718-527-4072,228-20 137TH AVENUE,QN,11413,SUN,10AM-12PM
ID,TYPE,PROGRAM,ORG PHONE,DISTADD,STBO,DISTZIP,DAYS,HOURS
85735,FP,LOVE WINS FOOD PANTRY - MERCADITO SOLIDARIO,347-735-6989,3763 83RD STREET - SUITE #1B (JACKSON HEIGHTS),QN,11372,FRI (4TH),1-5PM
82075,FP,MACEDONIA AME CHURCH,(718) 353-5870,106-16 GUY R. BREWER BLVD,QN,11433,MON/TUE,7AM-3PM/7AM-1PM
83457,SK,MACEDONIA AME CHURCH,(718) 353-5870,106-16 GUY R. BREWER BLVD,QN,11433,TUE,10AM-12PM
85551,FP,MAJORITY COMMUNITY OUTREACH,718-528-6690,115-21 FARMERS BLVD,QN,11412,THUR,9-11AM
85425,FP,MAKE THE ROAD NEW YORK,718-565-8500,92-10 ROOSEVELT AVENUE,QN,11372,WED,8-10AM
81648,FP,MARANATHA FRENCH SEVENTH DAY ADVENTIST CHURCH,718-297-8797,173-04 LINDEN BLVD,QN,11434,SUN,10AM-12PM
85214,FPK,MASBIA OF QUEENS,718-534-7321,105-47 64TH ROAD,QN,11375,SUN-THUR,12-9PM
85190,SKK,MASBIA OF QUEENS,718-534-7321,105-47 64TH ROAD,QN,11375,SUN-THUR,3-9PM
85759,FPH,MASJID OMAR ABDEL AZIZ,718-541-8485,8829 161ST STREET,QN,11432,WED (3RD),2-4PM
85784,FP,MINISTERIO LA LUZ DE LA ESPERANZA PARA LAS NACIONES DE JESUCRIS,631-336-0572,79-01 BROADWAY  (ELMHURST),QN,11373,THUR,5-7PM
85255,FP,MINISTRY TOOLS INC,718-529-0005,170-20 140TH AVE,QN,11434,THUR,4-6PM
85288,FP,MORE THAN CONQUERORS GLOBAL MINISTRIES INC,718-528-3334,153-56 ROCKAWAY BLVD,QN,11434,SAT,2-4PM
85538,FP,MORIAH CITY COMMUNITY FOOD PANTRY,718-276-1908,206-14 LINDEN BLVD (CAMBRIA HEIGHTS),QN,11411,WED,3-5PM
83270,FP,MORRIS BROWN HELPING HAND FOOD PROGRAM,(718) 322-7596,145-03 ROCKAWAY BLVD (SO. OZONE PARK),QN,11436,WED,10AM-12PM
85733,FP,MOUNT MORIAH SEVENTH DAY ADVENTIST CHURCH FP,347-217-4988,1834 DECATUR STREET (RIDGEWOOD),QN,11385,"SAT (1,3)",8:30-9:30AM
85221,FP,MOUNT SINAI SEVENTH DAY ADVENTIST CHURCH,718-465-1784,217-10 93RD AVENUE,QN,11428,WED,5-7PM
80936,FP,MT. OLIVET GOSPEL CHURCH,(718) 478-0780,"33-27 97TH STREET, CORONA",QN,11368,WED,5:30-6:30PM
85717,FPH,MUNA SOCIAL SERVICE BAITUN NOOR MASJID,212-920-6202,88-19 LIBERTY AVENUE (OZONE PARK),QN,11417,"THUR (1,3)",4-5PM
85712,FPH,MUNA SOCIAL SERVICE MASJID AR-RAYYAN,212-920-6202,196-43 FOOTHILL AVENUE (HOLLIS),QN,11423,"WED(1,3)",2-3PM
85710,FPH,MUNA SOCIAL SERVICE SOUTH JAMAICA,212-920-6202,164-38 108TH AVENUE,QN,11453,"WED(1,3)",4-5PM
85782,FP,MUNA SOCIAL SERVICES - JACKSON HEIGHTS COMMUNITY FOOD BANK,212-920-6202,35-35 71ST STREET (JACKSON HEIGHTS),QN,11372,"THUR (1,3)",2-3PM
84887,FP,NATIONAL SORORITY OF PHI DELTA KAPPA,718-723-1119,117-08 MERRICK BLVD,QN,11434,THUR,11AM-1PM
85774,FP,NEW  BEGINNINGS FOOD PANTRY,NONE PROVIDED,242-01 BRADDOCK AVENUE (BELLROSE),QN,11357,TUE (2ND),10-11:30AM
81146,FP,NORTHEAST CONFERENCE COMMUNITY CENTER SDA,347-527-2444,99-13 NORTHERN BLVD,QN,11368,TUE(SR ONLY)/WED,11AM-1PM/3-6PM
81475,FP,ONE WAY CHURCH OF CHRIST,(718) 525-4260,216-11 MERRICK BLVD.,QN,11413,SAT,10AM-1PM
80942,FP,OUR LADY OF GRACE MINISTRY,718-845-6635,158-10 101ST ST.- HOWARD BEACH,QN,11414,TUE,10:30AM-12PM
81595,FPK,PROJECT L.E.A.D.,718-495-6210,85-12 126TH STREET (KEW GARDENS),QN,11415,SUN,7:30-9:30AM
85686,FP,QUEENS DEFENDERS NOT FOR PROFIT,347-727-7125,1922 MOTT AVENUE (FAR ROCKAWAY),QN,11691,WED,12-1PM
ID,TYPE,PROGRAM,ORG PHONE,DISTADD,STBO,DISTZIP,DAYS,HOURS
80957,FPK,QUEENS JEWISH COMMUNITY COUNCIL,718-544-9033,119-45 UNION TURNPIKE (FOREST HILLS),QN,11375,M-THUR,11AM-2PM
82976,FP,QUEENSBORO TEMPLE SEVENTH DAY ADVENTIST CHURCH,718-776-8538,96-50 222ND STREET,QN,11429,WED,1-4PM
85707,FP,RCA CAMBRIA HEIGHTS COMMUNITY CHURCH FP,718-528-2138,116-12 220 STREET (CAMBRIA HEIGHTS),QN,11411,SAT (4TH),9-11AM
84258,FP,RIVER FUND,718-442-1125,89-11 LEFFERTS BLVD (RICHMOND HILL),QN,11418,"WED,SAT",9-11:30AM
84105,FP,SAINT TERESA CHURCH - SAINT VINCENT DePAUL SOCIETY,(718) 784-2123,50-20 45TH STREET (WOODSIDE),QN,11377,TUE,4-5:30PM
80941,FPK,SAM FIELD Y,718-704-8160,58-25 LITTLE NECK PKWY (LITTLE NECK),QN,11362,M/TUE/W&THUR/F,9A-1P/11A-2P/9A-2P/9A-12P
85306,FP,SECOND CHANCE AGAPE WORSHIP CENTER,917-416-3697,200-12 HOLLIS AVENUE,QN,11412,THUR,12-2PM
85556,FP,SINGH FAMILY CHARITY INC,718-480-6700,121-13 SUTPHIN BLVD,QN,11434,SAT,8-10AM
82054,FP,SOLID ROCK SEVENTH DAY ADVENTIST CHURCH,718-474-9306,5205 ROCKAWAY BEACH BLVD,QN,11691,WED,10-11AM
85383,FP,SOUTH ASIAN COUNCIL FOR SOCIAL SERVICES,718-321-7929,143-02 45TH AVENUE,QN,11355,"WED,THUR",9:30AM-1PM
81558,FP,SOUTH OZONE PARK SEVENTH DAY ADVENTIST CHURCH,718-322-9210,120-12 140TH STREET,QN,11436,WED,12-2PM
84142,FP,ST. ALBANS BAPTIST CHURCH,718-723-8005,196-20 119TH AVENUE (ST. ALBANS),QN,11412,"SAT (1,3)",10AM-12PM
85085,FP,ST. MARK AME CHURCH/THE VOICE OF HAGAR,718-205-0506,95-18 NORTHERN BLVD,QN,11372,TUE,10AM-12:30PM
80995,FP,ST. MARY STAR OF THE SEA,(718) 327-1133,19-20 NEW HAVEN AVENUE,QN,11691,"TUE,FRI(1,3,5)/(2,4)",1-3PM/1-3:30PM
80997,FP,ST. NICHOLAS OF TOLENTINE CHURCH- F.P.,(718) 969-3226,150-75 GOETHALS AVENUE,QN,11432,THUR,9AM-12PM
85814,FP,ST. PETERS - YVONNE GITTENS FOOD,718-360-7650,137-28 244TH STREET,QN,11422,SAT,11-1PM
83628,FP,ST. RAPHAEL CHURCH FOOD PANTRY,(718) 729-8957,"35-20 GREENPOINT AVE, LIC",QN,11101,THUR/SAT,10:3A-12P/1:3-3P
81001,FP,ST. TERESA OF AVILA COMMUNITY SERVICES,718-529-3587,129-04 109TH AVENUE,QN,11420,"MON,THUR",9-10:30AM
81780,FP,TABERNACLE OF PRAYER,(718) 657-4210,90-07 MERRICK BLVD,QN,11432,WED,10-11:30AM
85022,FPV,TAURUS ASSOCIATES INC.,718-526-2177,240-08 135TH AVENUE,QN,11422,WED,3-5PM
83567,FP,"THE HARDING FORD VISION, INC",347-661-7382,"157-22 TUSKEGEE AIRMEN WAY, JAMAICA",QN,11433,WED/SAT,10AM-12PM/2-4PM
85348,FP,THE LEGACY CENTER COMMUNITY DEVELOPMENT CORP,718-456-4852,71-02 CYPRESS HILL STREET (GLENDALE),QN,11385,THUR,9AM-1PM
85601,FP,THE OZONE PARK PANTRY,646-851-0885,83-10 ROCKAWAY BLVD (OZONE PARK),QN,11416,SAT,10:30AM - 1PM
80972,FP,THE SALVATION ARMY JAMAICA CITADEL CORPS,(718) 297-4860,90-23 161ST STREET,QN,11432,"TUE,THUR",10AM-1PM
80973,SK,THE SALVATION ARMY JAMAICA CITADEL CORPS,(718) 297-4860,90-23 161ST STREET,QN,11432,MON-WED,12PM-1PM
80892,FP,THE SALVATION ARMY QUEENS TEMPLE CORP,(718) 335-3693,86-07 35TH AVENUE,QN,11372,MON-FRI,11:30AM-1PM
83561,SK,THE SALVATION ARMY QUEENS TEMPLE CORP,(718) 335-3693,86-07 35TH AVENUE,QN,11372,THUR,10-11AM
85546,FP,UNION UNITED FOOD PANTRY,718-529-3691,126-22 150TH STREET,QN,11436,FRI(3),12-3PM
81151,FP,UNITED METHODIST CENTER IN FAR ROCKAWAY,(718) 327-5071,1032 BEACH 19TH STREET (NEAR MOTT AVE),QN,11691,"TUE,THUR",9:30-11AM
ID,TYPE,PROGRAM,ORG PHONE,DISTADD,STBO,DISTZIP,DAYS,HOURS
81150,SK,UNITED METHODIST CENTER IN FAR ROCKAWAY,(718) 327-5071,1032 BEACH 19TH STREET (NEAR MOTT AVE),QN,11691,MON-FRI,12-1PM & 4:30-5:30PM
85238,FPV,V.E.T.S. INC,718-206-2376,111-16 173RD STREET,QN,11433,FRI,10AM-12PM
85773,FPV,VETERAN IN COMMAND,NONE PROVIDED,116-16 ROCKAWAY BEACH BLVD (FAR ROCKAWAY),QN,11694,TUE,2:30-5PM
85284,FPV,"VETS INC, HOLLIS GARDENS",646-261-1973,202-14 HOLLIS AVENUE,QN,11429,THUR,3-5PM
85448,FPV,VFW #5298,516-582-5426,143-17 SPRINGFIELD BLVD,QN,11413,WED,2-5PM
85597,FP,WE CARE PANTRY,718-774-7041,201-14 HOLLIS AVENUE,QN,11412,"SAT(2,4)",10AM-12PM
85694,FP,WOODBINE,646-824-6064,585 WOODWARD AVENUE (RIDGEWOOD),QN,11385,"MON,WED",9:30-10AM
85725,FP,WORSHIP CHRISTIAN CENTER INC,631-482-0758,113-16 FARMERS BLVD,QN,11412,"FRI,SAT",10AM-1PM
85535,FP,YESHUA WORLDWIDE MINISTRIES FOOD PANTRY,347-507-1689,7911 CALDWELL AVENUE (MIDDLE VILLAGE),QN,11379,"THUR,SAT",10AM-1PM
85163,FPH,ZION TABERNACLE F.B.H. CHURCH,718-717-9993,105-01 107 AVENUE (OZONE PARK),QN,11417,TUE,1-3PM
85730,FP,BAIT-UL JAMAAT-HOUSE COMMUNITY INC,347-289-7991,192 CORSON AVENUE,SI,10301,"THUR (1,3)",11AM-3PM
85486,FP,CALVARY ASSEMBLY OF GOD,718-356-4555,4055 RICHMOND AVENUE,SI,10312,THUR,11AM-12:30PM
85380,FP,CHRIST ABUNDANT LIFE MINISTRIES,718-273-0372,121 GRANDVIEW AVENUE,SI,10303,THUR,5:30-6:30PM
81559,FP,CHRISTIAN PENTECOSTAL CHURCH,(718) 273-5850,900 RICHMOND ROAD,SI,10304,TUE,2-4PM
85356,FPM,CITY HARVEST - STAPLETON MOBILE MARKET,646-412-0740,75 HILL STREET,SI,10304,"TUE(1),SAT(3)",9:30-11:30AM
84770,FP,COMMUNITY HEALTH ACTION OF STATEN ISLAND,718-808-1477,2134 RICHMOND TERRACE,SI,10302,"TU,SAT/W/F",10A-2P/2-6P/12-4P
81046,FP,FEEDING WITH TLC INC,(718) 447-0526,309 ST. PAULS AVENUE,SI,10304,SAT,10:30AM-12:30PM
81047,SK,FEEDING WITH TLC INC SOUP KITCHEN,718-447-0526,175 BEACH STREET,SI,10304,SAT,10:30AM-12:30PM
85752,FP,HEALTH ESSENTIAL ASSOCIATION INC,607-689-6618,322 NEW DORP LANE,SI,10306,TUE(2ND),10:30-11:30AM
83197,FPK,JEWISH COMMUNITY CENTER OF STATEN ISLAND,718-475-5242,1466 MANOR ROAD,SI,10314,M-W/THUR/FRI,9A-5P/ 9A-6:30P/9A-3P
81028,FPK,MESIVTHA OF STATEN ISLAND,718-356-5412,1870 DRUMGOOLE ROAD EAST,SI,10309,WED,11AM-12PM
83656,FP,OUR LADY OF GOOD COUNSEL CHURCH (STATEN ISLAND),718-447-1503,42 AUSTIN PLACE,SI,10304,SAT,9:30-11AM
81033,FP,"PROJECT HOSPITALITY, INC.",(718) 815-0800,205 CANAL STREET,SI,10304,"TUE, THUR",9-11AM
81034,SK,"PROJECT HOSPITALITY, INC.",(718) 815-0800,211 CANAL STREET,SI,10304,"TUE, THUR",11:30AM - 1PM
